,id,timestamp,prob,type
789,RG.KEFF.00,2024-03-02 06:31:05.180000,0.1122044,p
790,RG.KEFF.00,2024-03-02 06:31:11.850000,0.80776155,p
791,RG.KEFF.00,2024-03-02 06:31:13.680000,0.81463796,s
792,RG.KEFF.00,2024-03-02 06:31:32.810000,0.9588846,p
793,RG.KEFF.00,2024-03-02 06:31:34.560000,0.7331856,s
794,RG.KEFF.00,2024-03-02 06:31:49.450000,0.658115,p
795,RG.KEFF.00,2024-03-02 06:31:50.370000,0.14676923,s
796,RG.KEFF.00,2024-03-02 06:31:51.250000,0.7595307,s
797,RG.KEFF.00,2024-03-02 06:31:56.200000,0.5651082,p
798,RG.KEFF.00,2024-03-02 06:32:18.240000,0.7659016,p
799,RG.KEFF.00,2024-03-02 06:32:19.060000,0.110738814,s
800,RG.KEFF.00,2024-03-02 06:32:20.020000,0.57155776,s
801,RG.KEFF.00,2024-03-02 06:32:47.350000,0.51663494,p
802,RG.KEFF.00,2024-03-02 06:32:49.530000,0.3903745,s
803,RG.KEFF.00,2024-03-02 06:32:51.300000,0.2775594,s
804,RG.GUNS.00,2024-03-02 06:28:43.210000,0.3674261,s
805,RG.GUNS.00,2024-03-02 06:29:47.650000,0.5020197,p
806,RG.GUNS.00,2024-03-02 06:29:48.840000,0.49421573,s
807,RG.GUNS.00,2024-03-02 06:29:49.560000,0.15552828,s
808,RG.GUNS.00,2024-03-02 06:30:17.160000,0.122959174,s
809,RG.GUNS.00,2024-03-02 06:30:16.760000,0.43316525,p
810,RG.GUNS.00,2024-03-02 06:30:19.640000,0.44751778,s
811,RG.GUNS.00,2024-03-02 06:30:19.850000,0.13644065,p
812,RG.GUNS.00,2024-03-02 06:30:21.420000,0.11560163,s
813,RG.GUNS.00,2024-03-02 06:30:33.100000,0.3907959,p
814,RG.GUNS.00,2024-03-02 06:30:39.920000,0.10501704,p
815,RG.GUNS.00,2024-03-02 06:30:41.320000,0.1169723,s
816,RG.GUNS.00,2024-03-02 06:30:42.390000,0.32133496,s
817,RG.GUNS.00,2024-03-02 06:30:49.970000,0.51900053,p
818,RG.GUNS.00,2024-03-02 06:30:52.320000,0.4993321,s
819,RG.GUNS.00,2024-03-02 06:30:54.710000,0.1179832,p
820,RG.GUNS.00,2024-03-02 06:30:55.530000,0.48912784,p
821,RG.GUNS.00,2024-03-02 06:30:56.050000,0.21582215,p
822,RG.GUNS.00,2024-03-02 06:30:56.070000,0.337651,s
823,RG.GUNS.00,2024-03-02 06:30:57.430000,0.17076372,s
824,RG.GUNS.00,2024-03-02 06:31:12.230000,0.8382085,p
825,RG.GUNS.00,2024-03-02 06:31:14.430000,0.7301628,s
826,RG.GUNS.00,2024-03-02 06:31:32.790000,0.815976,p
827,RG.GUNS.00,2024-03-02 06:31:34.090000,0.7595339,s
828,RG.GUNS.00,2024-03-02 06:31:35.170000,0.6643223,s
829,RG.GUNS.00,2024-03-02 06:31:50.030000,0.5378518,p
830,RG.GUNS.00,2024-03-02 06:31:51.850000,0.1809275,s
831,RG.GUNS.00,2024-03-02 06:32:18.730000,0.20958963,p
832,RG.GUNS.00,2024-03-02 06:32:19.730000,0.1351585,s
833,RG.GUNS.00,2024-03-02 06:32:20.640000,0.14543173,s
834,RG.GUNS.00,2024-03-02 06:32:22.780000,0.17415054,s
835,RG.GUNS.00,2024-03-02 06:32:39.600000,0.15899627,p
836,RG.GUNS.00,2024-03-02 06:32:40.470000,0.18537517,s
837,RG.GUNS.00,2024-03-02 06:32:46.700000,0.15173604,p
838,RG.GUNS.00,2024-03-02 06:32:48.470000,0.4718223,p
839,RG.GUNS.00,2024-03-02 06:32:50.300000,0.69334465,s
840,RG.LAMP.00,2024-03-02 06:30:17.390000,0.47533074,p
841,RG.LAMP.00,2024-03-02 06:30:19.400000,0.74878615,s
842,RG.LAMP.00,2024-03-02 06:30:34.540000,0.12075045,p
843,RG.LAMP.00,2024-03-02 06:30:40.000000,0.39193958,p
844,RG.LAMP.00,2024-03-02 06:30:42.250000,0.43821856,s
845,RG.LAMP.00,2024-03-02 06:30:50.280000,0.5006586,p
846,RG.LAMP.00,2024-03-02 06:30:52.200000,0.5578452,s
847,RG.LAMP.00,2024-03-02 06:30:56.270000,0.11369399,p
848,RG.LAMP.00,2024-03-02 06:30:57.670000,0.29837033,s
849,RG.LAMP.00,2024-03-02 06:31:12.530000,0.5286588,p
850,RG.LAMP.00,2024-03-02 06:31:14.290000,0.8001472,s
851,RG.LAMP.00,2024-03-02 06:31:33.410000,0.919218,p
852,RG.LAMP.00,2024-03-02 06:31:35.480000,0.7153514,s
853,RG.LAMP.00,2024-03-02 06:31:50.060000,0.13899408,p
854,RG.LAMP.00,2024-03-02 06:31:51.360000,0.6638659,p
855,RG.LAMP.00,2024-03-02 06:31:51.690000,0.5796062,s
856,RG.LAMP.00,2024-03-02 06:32:19.510000,0.39417905,p
857,RG.LAMP.00,2024-03-02 06:32:20.540000,0.59921616,s
858,RG.LAMP.00,2024-03-02 06:32:48.220000,0.7201049,p
859,RG.LAMP.00,2024-03-02 06:32:50.150000,0.55609,s
